"Id","LotFrontage","LotArea","BldgType","OverallQual","OverallCond","FullBath","HalfBath","TotRmsAbvGrd","YearBuilt","TotalBsmtSF","BedroomAbvGr","Heating","CentralAir","GrLivArea","PoolArea","YrSold","SalePrice","Age","BldgType_1Fam","BldgType_TwnhsE","Heating_GasA","Heating_GasW","CentralAir_Y"
5663,60,10530,"1Fam",6,5,1,1,8,1979,912,3,"GasA","Y",1086,0,2009,102518.229480072,44,1,0,1,0,1
5664,60,7200,"1Fam",5,7,2,0,5,1960,756,3,"GasA","Y",1159,0,2006,130577.507369109,63,1,0,1,0,1
5665,69.3790508556864,4500,"1Fam",8,7,2,1,7,2007,858,3,"GasA","N",1525,0,2007,191277.411757741,16,1,0,1,0,0
5666,69.3790508556864,12464,"1Fam",6,7,2,0,8,1939,1163,3,"GasA","N",1178,0,2009,132489.886089951,84,1,0,1,0,0
5667,75,9571,"1Fam",4,6,1,1,6,2004,1145,5,"GasA","Y",1442,0,2007,128688.523531196,19,1,0,1,0,1
5668,70,9786,"1Fam",5,3,1,0,7,1955,1494,3,"GasA","Y",1724,0,2008,132457.482909324,68,1,0,1,0,1
5669,36,10125,"1Fam",5,5,2,1,5,1928,912,3,"GasA","Y",1734,0,2007,153791.581555406,95,1,0,1,0,1
5670,91,16659,"TwnhsE",4,7,2,1,7,1925,1396,3,"GasA","Y",1044,0,2006,124864.855738473,98,0,1,1,0,1
5671,78,11287,"1Fam",6,5,1,1,7,2005,1234,3,"GasA","Y",1800,0,2006,203207.6015565,18,1,0,1,0,1
5672,69.3790508556864,8593,"1Fam",7,5,2,1,7,2007,2153,1,"GasA","Y",1344,0,2008,256008.575885946,16,1,0,1,0,1
5673,75,8400,"1Fam",6,5,1,1,6,2002,1218,2,"GasA","Y",996,0,2009,215316.230298535,21,1,0,1,0,1
5674,77,7800,"1Fam",7,8,2,1,7,1962,884,2,"GasA","Y",864,0,2006,150452.89087762,61,1,0,1,0,1
5675,70,34650,"1Fam",5,7,1,0,6,2003,1001,3,"GasA","Y",2183,0,2007,199216.840599566,20,1,0,1,0,1
5676,69.3790508556864,7332,"Twnhs",6,5,1,0,4,1966,999,2,"GasA","Y",4316,0,2007,248487.275345889,57,0,0,1,0,1
5677,60,10041,"1Fam",6,5,2,0,6,1921,1705,2,"GasA","Y",2198,0,2007,202421.542310635,102,1,0,1,0,1
5678,71,8530,"1Fam",5,5,2,0,8,1940,1240,4,"GasA","Y",1888,0,2009,127776.445875277,83,1,0,1,0,1
5679,52,11616,"1Fam",5,5,1,0,5,1937,525,2,"GasA","Y",1137,0,2006,115518.820902611,86,1,0,1,0,1
5680,70,9550,"1Fam",8,5,2,0,6,1997,870,4,"GasA","Y",912,0,2010,197301.391186924,26,1,0,1,0,1
5681,69.3790508556864,12919,"1Fam",7,5,1,0,5,1947,1650,3,"GasA","Y",2418,0,2010,252477.212664228,76,1,0,1,0,1
5682,116,8125,"1Fam",6,6,1,1,9,2003,1922,3,"GasA","Y",720,0,2010,168241.476243822,20,1,0,1,0,1
5683,69.3790508556864,9196,"TwnhsE",7,5,1,1,4,2005,1470,3,"GasA","Y",1742,0,2006,238626.384835302,18,0,1,1,0,1
5684,59,9600,"1Fam",6,5,2,1,8,1977,824,4,"GasA","Y",1402,0,2007,170979.877427368,46,1,0,1,0,1
5685,71,4403,"1Fam",6,5,2,0,12,2006,1121,2,"GasA","N",2172,0,2007,213353.927167501,17,1,0,1,0,0
5686,60,12342,"1Fam",5,5,1,1,8,1941,773,4,"GasA","Y",1468,0,2007,149551.695571566,82,1,0,1,0,1
5687,21,8973,"1Fam",6,6,2,1,5,1993,1517,3,"GasA","Y",904,0,2010,170430.924535366,30,1,0,1,0,1
5688,85,19378,"1Fam",6,6,2,1,6,2001,0,3,"GasA","Y",1120,0,2006,164889.816807067,22,1,0,1,0,1
5689,57,215245,"1Fam",4,5,2,0,7,2003,1414,4,"GasA","Y",864,0,2006,173449.02927943,20,1,0,1,0,1
5690,85,11029,"1Fam",5,5,1,0,7,1940,1478,4,"GasA","Y",2022,0,2007,161569.525949786,83,1,0,1,0,1
5691,65,11040,"TwnhsE",5,5,2,0,6,2005,1370,3,"GasA","Y",2198,0,2009,164028.093240047,18,0,1,1,0,1
5692,57,9150,"TwnhsE",6,5,2,1,6,2003,1416,4,"GasA","Y",1232,0,2007,198073.728945087,20,0,1,1,0,1
5693,70,13360,"1Fam",7,5,2,0,5,1961,1330,4,"GasA","Y",1802,0,2009,213112.747867301,62,1,0,1,0,1
5694,43,10800,"Duplex",5,5,2,0,6,1924,1468,3,"GasA","Y",1790,0,2010,172802.876575795,99,0,0,1,0,1
5695,51,7200,"1Fam",8,5,2,0,5,1983,1052,6,"GasA","Y",784,0,2009,171997.357342521,40,1,0,1,0,1
5696,70,2592,"1Fam",6,8,2,1,6,1925,896,3,"GasA","Y",1621,0,2007,184144.19718901,98,1,0,1,0,1
5697,94,15576,"1Fam",5,7,2,0,11,1977,707,3,"GasA","Y",2030,0,2007,199481.936849269,46,1,0,1,0,1
5698,69.3790508556864,12122,"1Fam",9,6,3,1,4,1973,1004,3,"GasA","Y",1339,0,2006,234332.680017053,50,1,0,1,0,1
5699,64,8400,"1Fam",6,5,1,1,5,2004,1237,4,"GasA","Y",816,0,2010,163948.927249995,19,1,0,1,0,1
5700,69.3790508556864,8750,"1Fam",7,6,1,0,7,1937,1626,2,"GasA","Y",788,0,2009,188359.082395746,86,1,0,1,0,1
5701,69.3790508556864,14762,"1Fam",9,5,2,0,9,1926,832,4,"GasA","Y",1767,0,2009,218895.279920873,97,1,0,1,0,1
5702,69.3790508556864,11000,"1Fam",4,5,1,0,7,2003,861,3,"GasA","Y",1004,0,2008,105458.495741324,20,1,0,1,0,1
5703,44,45600,"1Fam",5,7,2,1,9,1955,1156,3,"GasA","Y",1412,0,2006,188958.323617633,68,1,0,1,0,1
5704,84,11670,"TwnhsE",6,5,2,0,8,1924,912,3,"GasA","N",1801,0,2006,161624.811447351,99,0,1,1,0,0
5705,50,6858,"TwnhsE",6,5,1,0,5,2005,658,4,"GasA","N",1953,0,2009,145508.847927903,18,0,1,1,0,0
5706,60,5100,"2fmCon",6,6,2,0,7,1910,861,2,"GasA","Y",1217,0,2006,105120.740546423,113,0,0,1,0,1
5707,57,10452,"TwnhsE",8,3,1,0,6,1959,2223,2,"GasA","Y",869,0,2009,252673.091172065,64,0,1,1,0,1
5708,69.3790508556864,11553,"1Fam",5,5,2,0,6,1978,1208,2,"GasA","Y",987,0,2007,136413.077801762,45,1,0,1,0,1
5709,44,10150,"1Fam",3,5,2,1,4,1977,1299,2,"GasA","Y",866,0,2006,142513.634220165,46,1,0,1,0,1
5710,120,8487,"TwnhsE",6,5,2,0,7,2005,796,3,"GasA","Y",1470,0,2008,180696.13916879,18,0,1,1,0,1
5711,85,8593,"2fmCon",7,7,2,0,6,2006,1566,3,"GasA","Y",1928,0,2009,242509.011219411,17,0,0,1,0,1
5712,60,17423,"1Fam",5,5,2,0,6,1941,924,2,"GasA","Y",1040,0,2009,134070.989390115,82,1,0,1,0,1
5713,50,8500,"1Fam",5,6,1,1,9,1952,1114,3,"GasA","Y",1057,0,2007,148239.549621621,71,1,0,1,0,1
5714,60,9135,"1Fam",4,9,1,0,7,1976,709,3,"GasA","Y",1125,0,2007,124241.733610697,47,1,0,1,0,1
5715,69.3790508556864,8814,"1Fam",7,6,2,0,8,2008,1272,3,"GasA","Y",2417,0,2008,258551.203247108,15,1,0,1,0,1
5716,43,5306,"1Fam",5,6,2,0,6,1980,1153,3,"GasA","Y",2019,0,2007,200553.772121108,43,1,0,1,0,1
5717,69.3790508556864,10896,"1Fam",6,5,1,1,6,1976,924,2,"GasA","Y",1253,0,2008,156765.394563961,47,1,0,1,0,1
5718,69.3790508556864,15576,"1Fam",6,8,2,0,7,1959,648,2,"GasA","Y",1203,0,2007,162830.027810246,64,1,0,1,0,1
5719,98,9938,"1Fam",6,5,1,0,5,1977,967,3,"GasA","Y",1452,0,2007,196210.633680075,46,1,0,1,0,1
5720,70,11694,"1Fam",7,7,2,0,8,1960,750,2,"GasA","Y",875,0,2009,139439.971069495,63,1,0,1,0,1
5721,69.3790508556864,10800,"TwnhsE",7,6,1,1,7,1998,1484,4,"GasA","Y",3228,0,2010,313796.121925858,25,0,1,1,0,1
5722,80,9291,"1Fam",6,7,1,1,6,1998,768,2,"GasA","Y",2002,0,2009,207896.482410503,25,1,0,1,0,1
5723,69.3790508556864,17920,"1Fam",7,5,1,0,5,1970,1144,3,"GasA","Y",1539,0,2008,177324.831411202,53,1,0,1,0,1
5724,60,8197,"1Fam",7,8,2,0,4,2007,912,3,"GasA","Y",1391,0,2010,203464.199879516,16,1,0,1,0,1
5725,69.3790508556864,11228,"Twnhs",7,8,2,1,11,1910,1809,3,"GasA","Y",1552,0,2006,175241.349794329,113,0,0,1,0,1
5726,57,16321,"1Fam",5,5,2,1,6,1937,1572,3,"GasA","Y",1564,0,2007,139708.434774309,86,1,0,1,0,1
5727,41,7931,"1Fam",8,5,2,1,8,2005,1117,3,"GasA","Y",1310,0,2008,213886.039372238,18,1,0,1,0,1
5728,50,7599,"1Fam",5,5,2,0,7,1971,720,3,"GasA","Y",1381,0,2006,145588.107541307,52,1,0,1,0,1
5729,92,10010,"1Fam",8,5,2,1,5,1993,992,2,"GasA","Y",1028,0,2007,208751.397513012,30,1,0,1,0,1
5730,69.3790508556864,10237,"1Fam",7,8,2,0,9,1998,1001,4,"GasA","Y",1718,0,2008,157023.484349275,25,1,0,1,0,1
5731,85,12342,"1Fam",8,7,1,0,8,1951,1498,3,"GasA","Y",1714,0,2006,230652.675451553,72,1,0,1,0,1
5732,69.3790508556864,4671,"1Fam",9,5,1,1,7,2009,915,3,"GasA","Y",1097,0,2006,197333.253391948,14,1,0,1,0,1
5733,60,8777,"1Fam",7,6,2,1,6,1928,872,2,"GasA","Y",1717,0,2008,148278.672245528,95,1,0,1,0,1
5734,60,8400,"1Fam",6,7,1,1,8,1997,868,2,"GasA","N",1121,0,2007,136331.333673964,26,1,0,1,0,0
5735,69.3790508556864,10083,"1Fam",6,8,2,0,8,1977,1266,3,"GasA","Y",1625,0,2008,187474.03124542,46,1,0,1,0,1
5736,54,5395,"1Fam",5,5,2,1,5,2007,1078,3,"GasA","Y",1363,0,2007,159892.83293604,16,1,0,1,0,1
5737,24,7018,"1Fam",5,6,2,1,7,2005,938,4,"GasA","Y",3608,0,2007,235487.839132628,18,1,0,1,0,1
5738,79,7150,"1Fam",7,5,2,1,6,1968,561,2,"GasA","Y",864,0,2007,92614.9526992914,55,1,0,1,0,1
5739,64,9000,"1Fam",5,5,3,1,6,1954,1470,4,"GasA","Y",1456,0,2008,123473.436388112,69,1,0,1,0,1
5740,74,16635,"1Fam",4,5,2,0,6,1960,864,3,"GasA","Y",1595,0,2009,131234.869008265,63,1,0,1,0,1
5741,60,7449,"Twnhs",5,5,2,1,4,2001,1053,4,"Grav","Y",1159,0,2009,115841.028951332,22,0,0,0,0,1
5742,54,4043,"1Fam",4,5,1,1,5,1973,1225,2,"GasA","Y",1629,0,2009,154135.28582702,50,1,0,1,0,1
5743,56,9158,"1Fam",7,5,2,0,6,1971,637,3,"GasA","Y",1856,0,2008,140159.962987445,52,1,0,1,0,1
5744,85,1680,"1Fam",6,8,1,0,7,1961,626,3,"GasA","Y",2398,0,2007,172382.554525872,62,1,0,1,0,1
5745,64,4800,"1Fam",9,8,2,1,6,1957,884,2,"GasA","Y",2034,0,2008,278991.247178153,66,1,0,1,0,1
5746,90,9480,"1Fam",8,6,1,0,4,2009,1650,4,"GasA","Y",1142,0,2007,246085.255427951,14,1,0,1,0,1
5747,53,10084,"1Fam",8,7,2,0,5,1993,1144,3,"GasA","Y",1285,0,2006,229751.899088315,30,1,0,1,0,1
5748,60,11767,"1Fam",6,5,1,1,6,1976,1235,3,"GasA","Y",1378,0,2006,142308.120348663,47,1,0,1,0,1
5749,69.3790508556864,13501,"1Fam",5,6,1,0,6,1968,1670,2,"GasA","N",1743,0,2009,223380.016677856,55,1,0,1,0,0
5750,60,16492,"1Fam",5,5,2,1,7,1966,1595,3,"GasA","Y",1336,0,2009,164488.253794656,57,1,0,1,0,1
5751,71,10594,"1Fam",7,5,1,0,7,1900,1086,3,"GasA","Y",2046,0,2008,162719.913717504,123,1,0,1,0,1
5752,69.3790508556864,2289,"1Fam",5,5,1,0,6,2005,696,3,"GasA","Y",1077,0,2008,135017.451645295,18,1,0,1,0,1
5753,69.3790508556864,21535,"1Fam",9,5,1,0,6,1931,1392,3,"GasA","Y",1904,0,2009,252925.691408967,92,1,0,1,0,1
5754,35,9938,"1Fam",8,5,1,1,6,1982,813,3,"GasA","Y",720,0,2006,189117.289330061,41,1,0,1,0,1
5755,53,11228,"1Fam",5,5,2,0,10,1964,1121,3,"GasA","Y",1080,0,2009,106041.778208902,59,1,0,1,0,1
5756,69.3790508556864,9591,"1Fam",7,7,0,0,6,1957,817,3,"GasA","Y",1047,0,2007,190902.958258313,66,1,0,1,0,1
5757,60,9600,"1Fam",8,5,2,1,5,1936,1604,6,"GasA","Y",910,0,2010,190158.113863284,87,1,0,1,0,1
5758,53,9000,"1Fam",6,5,2,0,8,1914,1237,4,"GasA","Y",1419,512,2008,97256.5423706096,109,1,0,1,0,1
5759,69.3790508556864,5000,"Duplex",8,9,2,1,6,2006,1616,3,"GasA","Y",1852,0,2008,253092.553266069,17,0,0,1,0,1
5760,69.3790508556864,2651,"1Fam",4,5,2,0,10,1959,1120,3,"GasA","Y",1691,0,2009,123391.145081153,64,1,0,1,0,1
5761,70,14559,"1Fam",7,5,1,0,7,2007,1029,3,"GasA","Y",1752,0,2010,223413.466361143,16,1,0,1,0,1
5762,69.3790508556864,13600,"TwnhsE",7,5,2,0,7,2006,940,1,"GasA","Y",1788,0,2009,225715.390512991,17,0,1,1,0,1
5763,57,11700,"1Fam",5,6,2,1,5,1962,855,3,"GasA","Y",1442,0,2006,162879.519861856,61,1,0,1,0,1
5764,48,10659,"1Fam",4,7,1,0,7,1979,1777,4,"GasA","Y",1430,0,2006,167974.932787233,44,1,0,1,0,1
5765,69.3790508556864,7875,"1Fam",6,5,2,0,8,1971,2078,4,"GasA","Y",2794,0,2006,239067.207034108,52,1,0,1,0,1
5766,100,3951,"1Fam",8,5,2,1,8,1992,828,3,"GasA","Y",1428,0,2006,202084.113212621,31,1,0,1,0,1
5767,75,9600,"TwnhsE",8,5,2,0,6,1910,1158,3,"GasA","Y",2353,0,2009,262953.644725746,113,0,1,1,0,1
5768,55,10800,"Duplex",5,5,1,0,6,1967,588,3,"GasA","Y",1296,0,2008,73773.318305077,56,0,0,1,0,1
5769,50,11341,"1Fam",3,5,2,1,4,1954,1952,3,"GasW","Y",1709,0,2007,113418.839444791,69,1,0,0,1,1
5770,50,13418,"Duplex",8,7,1,0,6,1930,832,3,"GasA","Y",2468,0,2007,262314.790742405,93,0,0,1,0,1
5771,70,14331,"TwnhsE",8,5,1,2,7,1953,1314,3,"GasA","Y",1336,0,2008,228190.400291466,70,0,1,1,0,1
5772,82,7153,"Twnhs",6,5,2,0,5,1993,0,4,"GasA","Y",1554,0,2008,175128.534725034,30,0,0,1,0,1
5773,92,13560,"1Fam",6,8,2,0,6,1958,880,3,"GasA","Y",816,0,2009,156129.290135311,65,1,0,1,0,1
5774,69.3790508556864,9450,"1Fam",5,8,2,0,5,1910,528,3,"GasA","Y",1550,0,2007,126950.3766169,113,1,0,1,0,1
5775,60,8068,"1Fam",5,6,2,1,11,2006,1602,4,"GasA","Y",1039,0,2008,169250.081203543,17,1,0,1,0,1
5776,36,11885,"1Fam",5,5,2,1,8,1999,2223,3,"GasA","Y",2630,0,2007,236417.100782936,24,1,0,1,0,1
5777,77,13474,"TwnhsE",6,5,2,0,6,1965,1310,2,"GasA","Y",1015,0,2007,137892.087358455,58,0,1,1,0,1
5778,58,15660,"1Fam",7,5,1,1,7,1920,988,2,"GasA","Y",1144,0,2010,126206.40708893,103,1,0,1,0,1
5779,34,11838,"1Fam",6,5,2,1,7,1964,1436,1,"GasA","Y",1517,0,2006,145694.577442025,59,1,0,1,0,1
5780,30,8750,"1Fam",5,6,1,0,6,1963,483,3,"GasA","Y",1895,0,2006,143079.469880584,60,1,0,1,0,1
5781,85,2308,"1Fam",5,6,1,1,5,1918,1482,2,"GasA","Y",1276,0,2009,146780.145808505,105,1,0,1,0,1
5782,69.3790508556864,10083,"2fmCon",6,9,1,1,5,1965,725,3,"GasA","Y",1196,0,2009,116226.387478383,58,0,0,1,0,1
5783,75,8163,"1Fam",5,5,1,0,5,1913,894,3,"GasA","N",1215,0,2010,162435.426474089,110,1,0,1,0,0
5784,80,9400,"1Fam",4,5,3,0,8,1940,824,3,"GasA","Y",2000,0,2008,169190.388792786,83,1,0,1,0,1
5785,60,2308,"1Fam",5,7,1,1,9,2006,506,3,"GasA","Y",1595,0,2007,160427.04195907,17,1,0,1,0,1
5786,90,8973,"1Fam",6,5,1,1,5,1970,1398,3,"GasA","Y",1370,0,2009,158475.334370449,53,1,0,1,0,1
5787,100,6762,"1Fam",5,5,2,1,8,1994,783,3,"GasA","Y",1852,0,2006,197037.995302371,29,1,0,1,0,1
5788,95,7200,"1Fam",6,5,2,0,6,1920,1868,4,"GasA","Y",848,0,2007,136805.27938276,103,1,0,1,0,1
5789,48,6970,"1Fam",6,5,2,0,8,1925,1520,2,"GasA","Y",2291,0,2007,135889.992540445,98,1,0,1,0,1
5790,64,13891,"1Fam",8,7,2,1,6,1925,1304,3,"GasA","Y",1215,0,2006,215821.355258126,98,1,0,1,0,1
5791,21,8393,"1Fam",6,5,2,0,5,1972,672,3,"GasA","Y",1954,0,2006,193731.777805026,51,1,0,1,0,1
5792,92,15602,"1Fam",8,5,2,0,9,1957,1742,3,"GasA","Y",1306,0,2006,246453.744084198,66,1,0,1,0,1
5793,92,11423,"1Fam",8,6,2,1,6,1956,1084,3,"GasA","Y",987,0,2007,168867.255614091,67,1,0,1,0,1
5794,122,9291,"TwnhsE",8,5,1,0,5,2007,1541,4,"GasA","Y",1252,0,2007,215263.1963842,16,0,1,1,0,1
5795,60,18386,"1Fam",8,5,1,0,4,2004,1264,4,"GasA","Y",2161,0,2006,276971.904810134,19,1,0,1,0,1
5796,60,1596,"1Fam",5,5,1,0,4,1976,1392,4,"GasA","Y",1792,0,2008,143330.34800851,47,1,0,1,0,1
5797,72,10859,"1Fam",7,7,1,1,5,2000,853,4,"GasA","Y",1776,0,2010,172248.996910622,23,1,0,1,0,1
5798,70,9636,"1Fam",5,5,2,0,6,1960,1126,3,"GasA","Y",1812,0,2010,165831.031770241,63,1,0,1,0,1
5799,40,5900,"1Fam",4,5,2,1,6,2005,1148,2,"GasA","Y",1644,0,2010,170515.290425743,18,1,0,1,0,1
5800,63,4608,"1Fam",7,5,1,1,4,1955,993,2,"GasA","Y",1400,0,2007,95027.4359574237,68,1,0,1,0,1
5801,79,9142,"1Fam",8,8,1,0,5,1921,1479,3,"GasA","Y",2358,0,2009,265237.575216508,102,1,0,1,0,1
5802,42,8750,"1Fam",7,5,2,0,6,1960,941,3,"GasA","Y",1144,0,2008,154586.591409855,63,1,0,1,0,1
5803,78,9600,"1Fam",9,6,1,1,8,2005,1112,2,"GasA","Y",1500,0,2009,273081.225593128,18,1,0,1,0,1
5804,60,14803,"1Fam",5,5,2,0,6,1948,384,3,"GasA","Y",1072,0,2008,102432.297312977,75,1,0,1,0,1
5805,60,12220,"1Fam",8,7,2,1,5,2007,1053,3,"GasA","Y",1852,0,2008,262529.636721905,16,1,0,1,0,1
5806,69.3790508556864,11070,"1Fam",8,5,1,0,7,1954,1026,2,"GasA","Y",2466,0,2008,270544.098520415,69,1,0,1,0,1
5807,75,5600,"1Fam",6,5,2,1,7,1951,1200,3,"GasA","Y",1829,0,2008,183540.378911007,72,1,0,1,0,1
5808,100,17600,"1Fam",8,5,2,0,6,1900,1392,2,"GasA","Y",1225,0,2006,218437.604195673,123,1,0,1,0,1
5809,60,10400,"1Fam",5,7,0,0,9,1987,783,3,"GasA","Y",1412,0,2006,164151.371395772,36,1,0,1,0,1
5810,69.3790508556864,17423,"1Fam",4,5,1,0,5,1977,907,2,"GasA","Y",1742,0,2009,183871.875128288,46,1,0,1,0,1
5811,75,9938,"1Fam",5,5,2,0,5,2007,916,3,"GasA","Y",2730,0,2010,207023.96381061,16,1,0,1,0,1
5812,78,13159,"Duplex",8,4,2,0,7,2004,1150,3,"GasA","Y",1126,0,2010,238152.723814161,19,0,0,1,0,1
5813,69.3790508556864,11120,"1Fam",5,5,2,0,6,2002,742,3,"GasA","Y",1414,0,2006,175760.376559379,21,1,0,1,0,1
5814,57,8967,"Twnhs",5,5,2,0,5,1940,1161,3,"GasA","Y",1363,0,2010,123488.455683937,83,0,0,1,0,1
5815,90,9600,"1Fam",9,5,1,0,9,2007,807,2,"GasA","Y",1068,0,2006,196476.181785305,16,1,0,1,0,1
5816,50,11423,"1Fam",5,5,1,0,4,1976,1626,3,"GasA","Y",2020,0,2009,187892.155849985,47,1,0,1,0,1
5817,65,14200,"1Fam",5,7,2,0,6,1976,780,2,"GasA","Y",1309,0,2008,117304.56645407,47,1,0,1,0,1
5818,70,13360,"1Fam",6,6,1,0,6,2000,848,2,"GasA","Y",1526,0,2006,128654.50341784,23,1,0,1,0,1
5819,63,3182,"1Fam",5,5,1,0,7,2007,920,4,"GasA","Y",1121,0,2008,131265.003027363,16,1,0,1,0,1
5820,50,5784,"TwnhsE",5,5,2,0,7,1997,1340,3,"GasA","Y",1792,0,2009,174612.455143439,26,0,1,1,0,1
5821,98,8125,"1Fam",4,5,2,0,7,2000,798,3,"GasA","Y",1479,0,2009,140112.993077824,23,1,0,1,0,1
5822,70,9464,"1Fam",7,8,1,1,4,1964,1396,4,"GasA","Y",773,0,2006,172105.268963698,59,1,0,1,0,1
5823,68,8633,"1Fam",7,5,2,1,7,1974,1040,3,"GasA","N",864,0,2007,128587.56933537,49,1,0,1,0,0
5824,88,9600,"1Fam",8,3,2,0,7,2008,847,2,"GasA","N",1494,0,2009,165157.446138734,15,1,0,1,0,0
5825,74,5350,"1Fam",5,5,2,0,7,1999,980,2,"GasW","Y",1501,0,2006,180777.920757356,24,1,0,0,1,1
5826,80,4571,"1Fam",7,5,1,0,8,1900,1833,2,"GasA","Y",1199,0,2010,143893.991750308,123,1,0,1,0,1
5827,69.3790508556864,10880,"1Fam",8,7,2,0,8,2004,1113,4,"GasA","Y",1155,0,2010,233166.042172922,19,1,0,1,0,1
5828,92,6600,"TwnhsE",6,5,2,0,7,1981,1099,3,"GasA","Y",875,0,2007,101754.77764184,42,0,1,1,0,1
5829,65,7931,"1Fam",8,6,2,1,9,1988,888,3,"GasA","Y",1234,0,2009,181458.720897335,35,1,0,1,0,1
5830,69.3790508556864,10791,"1Fam",5,6,2,0,8,1975,1442,2,"GasA","Y",1634,0,2007,167241.747492476,48,1,0,1,0,1
5831,57,12822,"1Fam",9,5,2,1,8,1995,190,3,"GasA","Y",1309,0,2006,207715.853786723,28,1,0,1,0,1
5832,30,6768,"1Fam",6,5,1,0,6,1961,1157,3,"GasA","Y",1855,0,2008,145457.313411319,62,1,0,1,0,1
5833,79,10500,"TwnhsE",6,5,1,0,4,2006,1350,3,"GasA","Y",840,0,2008,116077.272155023,17,0,1,1,0,1
5834,75,17140,"1Fam",5,5,1,0,5,2006,1473,3,"GasA","Y",778,0,2007,183647.492612026,17,1,0,1,0,1
5835,50,10020,"1Fam",5,5,1,0,11,2005,1202,3,"GasA","Y",1040,0,2008,181322.584208025,18,1,0,1,0,1
5836,69,8834,"1Fam",8,7,2,0,7,1973,944,4,"GasA","Y",1092,0,2006,179019.244430091,50,1,0,1,0,1
5837,66,15750,"1Fam",5,6,2,0,7,2006,770,2,"GasA","Y",1229,0,2008,177354.529552001,17,1,0,1,0,1
5838,57,8068,"TwnhsE",5,5,2,1,6,1994,910,3,"GasA","Y",987,0,2007,143983.289465353,29,0,1,1,0,1
5839,54,2117,"1Fam",7,5,2,0,8,1973,600,3,"GasA","Y",1165,0,2007,100452.530462437,50,1,0,1,0,1
5840,70,11200,"1Fam",8,5,2,1,4,2008,462,3,"GasA","Y",858,0,2007,164620.008456942,15,1,0,1,0,1
5841,118,9548,"1Fam",6,5,1,0,8,2004,1362,4,"GasA","Y",1120,0,2007,137615.43841239,19,1,0,1,0,1
5842,69.3790508556864,8530,"1Fam",7,5,1,1,4,1996,816,2,"GasA","Y",825,0,2010,142809.358281767,27,1,0,1,0,1
5843,85,7200,"Duplex",5,7,2,0,7,1964,720,2,"GasA","Y",1629,0,2010,194717.713733822,59,0,0,1,0,1
5844,30,9187,"1Fam",7,8,1,1,5,1993,864,3,"GasA","Y",2520,0,2008,211383.162241269,30,1,0,1,0,1
5845,70,6420,"TwnhsE",6,5,1,2,10,1945,1442,3,"GasA","Y",2207,0,2006,157505.995554078,78,0,1,1,0,1
5846,69.3790508556864,8176,"Duplex",8,5,2,1,8,1964,1125,3,"GasA","Y",1682,0,2006,217310.764094168,59,0,0,1,0,1
5847,55,4928,"1Fam",8,4,1,0,6,1976,768,3,"GasA","Y",988,0,2006,106941.788427534,47,1,0,1,0,1
5848,80,7875,"1Fam",8,6,1,0,6,1965,1486,3,"GasA","Y",1720,0,2007,205954.651767219,58,1,0,1,0,1
5849,55,13474,"1Fam",7,9,2,0,7,2005,1430,2,"GasA","Y",1469,0,2006,237147.26423565,18,1,0,1,0,1
5850,60,9600,"1Fam",6,5,2,0,6,2004,858,2,"GasA","N",1108,0,2009,123642.506565024,19,1,0,1,0,0
5851,71,12182,"TwnhsE",6,5,2,1,8,1924,1073,4,"GasA","N",1922,0,2009,212181.219717424,99,0,1,1,0,0
5852,70,4456,"1Fam",7,5,1,1,6,1950,1176,4,"GasA","Y",1479,0,2009,168768.204967574,73,1,0,1,0,1
5853,48,8846,"1Fam",5,4,1,0,7,1955,1122,3,"GasA","Y",1204,0,2008,129069.776495616,68,1,0,1,0,1
5854,70,9375,"1Fam",7,7,2,0,11,2005,1375,3,"GasA","Y",1250,0,2006,210215.69605734,18,1,0,1,0,1
5855,80,3182,"1Fam",5,7,2,0,7,2006,1202,3,"GasA","Y",1092,0,2007,134513.749320776,17,1,0,1,0,1
5856,69.3790508556864,9945,"1Fam",6,7,1,0,5,1993,1248,3,"GasA","Y",1536,0,2009,193279.836621194,30,1,0,1,0,1
5857,69.3790508556864,11478,"TwnhsE",6,9,2,1,5,2006,813,3,"GasA","Y",747,0,2008,125140.796142451,17,0,1,1,0,1
5858,79,5586,"1Fam",7,5,1,0,7,1953,1052,3,"GasA","Y",1317,0,2009,125906.172046055,70,1,0,1,0,1
5859,75,22420,"1Fam",7,6,1,0,6,1925,907,3,"GasA","Y",752,0,2010,115741.49056523,98,1,0,1,0,1
5860,69.3790508556864,9180,"1Fam",6,5,2,1,7,1936,936,2,"GasA","Y",1707,0,2006,172654.681423237,87,1,0,1,0,1
5861,70,15523,"1Fam",6,5,3,0,4,1994,798,4,"GasA","Y",1713,0,2008,185719.700842175,29,1,0,1,0,1
5862,59,8640,"1Fam",8,5,2,0,4,1966,0,1,"GasA","Y",1638,0,2008,189715.531317557,57,1,0,1,0,1
5863,69.3790508556864,9965,"1Fam",6,5,1,1,5,1939,848,2,"GasA","Y",1144,0,2009,116378.809725308,84,1,0,1,0,1
5864,65,8521,"Twnhs",9,5,1,1,6,1957,637,3,"GasA","Y",1716,0,2007,235905.235346619,66,0,0,1,0,1
5865,111,11600,"Duplex",9,5,1,0,8,1963,0,3,"GasA","Y",1158,0,2006,222040.690835004,60,0,0,1,0,1
